Processing /home/gridsan/akolodziej/TED/ted_365m.domain_summary.cath.globularity.taxid.tsv
Output will be written to outputs/nested_domain_pairs_validations.tsv
Processed 339320000 lines, found 325481 nested pairs, skipped 66339664 low quality
Processed 339330000 lines, found 325499 nested pairs, skipped 66341796 low quality
Processed 339340000 lines, found 325512 nested pairs, skipped 66343952 low quality
Processed 339350000 lines, found 325526 nested pairs, skipped 66346157 low quality
Processed 339360000 lines, found 325547 nested pairs, skipped 66348391 low quality
Processed 339370000 lines, found 325553 nested pairs, skipped 66350329 low quality
Processed 339380000 lines, found 325561 nested pairs, skipped 66352628 low quality
Processed 339390000 lines, found 325562 nested pairs, skipped 66355132 low quality
Processed 339400000 lines, found 325565 nested pairs, skipped 66357530 low quality
Processed 339410000 lines, found 325566 nested pairs, skipped 66359856 low quality
Processed 339420000 lines, found 325567 nested pairs, skipped 66362255 low quality
Processed 339430000 lines, found 325573 nested pairs, skipped 66364519 low quality
Processed 339440000 lines, found 325576 nested pairs, skipped 66366656 low quality
Processed 339450000 lines, found 325581 nested pairs, skipped 66369034 low quality
Processed 339460000 lines, found 325586 nested pairs, skipped 66371427 low quality
Processed 339470000 lines, found 325588 nested pairs, skipped 66372960 low quality
Processed 339480000 lines, found 325591 nested pairs, skipped 66374310 low quality
Processed 339490000 lines, found 325594 nested pairs, skipped 66375887 low quality
Processed 339500000 lines, found 325600 nested pairs, skipped 66377881 low quality
Processed 339510000 lines, found 325606 nested pairs, skipped 66379722 low quality
Processed 339520000 lines, found 325613 nested pairs, skipped 66381586 low quality
Processed 339530000 lines, found 325622 nested pairs, skipped 66383389 low quality
Processed 339540000 lines, found 325629 nested pairs, skipped 66385232 low quality
Processed 339550000 lines, found 325635 nested pairs, skipped 66386580 low quality
Processed 339560000 lines, found 325638 nested pairs, skipped 66387794 low quality
Processed 339570000 lines, found 325647 nested pairs, skipped 66389744 low quality
Processed 339580000 lines, found 325681 nested pairs, skipped 66392014 low quality
Processed 339590000 lines, found 325694 nested pairs, skipped 66393980 low quality
Processed 339600000 lines, found 325699 nested pairs, skipped 66395699 low quality
Processed 339610000 lines, found 325702 nested pairs, skipped 66397179 low quality
Processed 339620000 lines, found 325708 nested pairs, skipped 66399051 low quality
Processed 339630000 lines, found 325715 nested pairs, skipped 66400999 low quality
Processed 339640000 lines, found 325718 nested pairs, skipped 66402705 low quality
Processed 339650000 lines, found 325720 nested pairs, skipped 66404643 low quality
Processed 339660000 lines, found 325724 nested pairs, skipped 66406416 low quality
Processed 339670000 lines, found 325728 nested pairs, skipped 66408131 low quality
Processed 339680000 lines, found 325729 nested pairs, skipped 66409816 low quality
Processed 339690000 lines, found 325734 nested pairs, skipped 66411546 low quality
Processed 339700000 lines, found 325739 nested pairs, skipped 66413376 low quality
Processed 339710000 lines, found 325763 nested pairs, skipped 66415669 low quality
Processed 339720000 lines, found 325780 nested pairs, skipped 66417787 low quality
Processed 339730000 lines, found 325792 nested pairs, skipped 66419804 low quality
Processed 339740000 lines, found 325801 nested pairs, skipped 66421832 low quality
Processed 339750000 lines, found 325802 nested pairs, skipped 66423984 low quality
Processed 339760000 lines, found 325802 nested pairs, skipped 66426369 low quality
Processed 339770000 lines, found 325804 nested pairs, skipped 66428852 low quality
Processed 339780000 lines, found 325806 nested pairs, skipped 66431234 low quality
Processed 339790000 lines, found 325806 nested pairs, skipped 66433590 low quality
Processed 339800000 lines, found 325809 nested pairs, skipped 66436002 low quality
Processed 339810000 lines, found 325810 nested pairs, skipped 66437875 low quality
Processed 339820000 lines, found 325810 nested pairs, skipped 66440288 low quality
Processed 339830000 lines, found 325812 nested pairs, skipped 66442665 low quality
Processed 339840000 lines, found 325815 nested pairs, skipped 66445037 low quality
Processed 339850000 lines, found 325819 nested pairs, skipped 66447473 low quality
Processed 339860000 lines, found 325820 nested pairs, skipped 66449993 low quality
Processed 339870000 lines, found 325822 nested pairs, skipped 66451841 low quality
Processed 339880000 lines, found 325823 nested pairs, skipped 66454031 low quality
Processed 339890000 lines, found 325828 nested pairs, skipped 66456276 low quality
Processed 339900000 lines, found 325832 nested pairs, skipped 66458508 low quality
Processed 339910000 lines, found 325833 nested pairs, skipped 66460707 low quality
Processed 339920000 lines, found 325835 nested pairs, skipped 66462631 low quality
Processed 339930000 lines, found 325836 nested pairs, skipped 66464667 low quality
Processed 339940000 lines, found 325837 nested pairs, skipped 66466700 low quality
Processed 339950000 lines, found 325840 nested pairs, skipped 66468769 low quality
Processed 339960000 lines, found 325845 nested pairs, skipped 66470890 low quality
Processed 339970000 lines, found 325847 nested pairs, skipped 66473177 low quality
Processed 339980000 lines, found 325848 nested pairs, skipped 66475466 low quality
Processed 339990000 lines, found 325853 nested pairs, skipped 66477875 low quality
Processed 340000000 lines, found 325855 nested pairs, skipped 66479624 low quality
Processed 340010000 lines, found 325855 nested pairs, skipped 66481332 low quality
Processed 340020000 lines, found 325858 nested pairs, skipped 66483222 low quality
Processed 340030000 lines, found 325860 nested pairs, skipped 66484842 low quality
Processed 340040000 lines, found 325861 nested pairs, skipped 66486250 low quality
Processed 340050000 lines, found 325873 nested pairs, skipped 66488195 low quality
Processed 340060000 lines, found 325884 nested pairs, skipped 66490237 low quality
Processed 340070000 lines, found 325897 nested pairs, skipped 66492303 low quality
Processed 340080000 lines, found 325908 nested pairs, skipped 66494193 low quality
Processed 340090000 lines, found 325917 nested pairs, skipped 66496193 low quality
Processed 340100000 lines, found 325928 nested pairs, skipped 66498142 low quality
Processed 340110000 lines, found 325938 nested pairs, skipped 66500279 low quality
Processed 340120000 lines, found 325949 nested pairs, skipped 66502276 low quality
Processed 340130000 lines, found 325963 nested pairs, skipped 66504296 low quality
Processed 340140000 lines, found 325975 nested pairs, skipped 66506215 low quality
Processed 340150000 lines, found 325989 nested pairs, skipped 66508197 low quality
Processed 340160000 lines, found 326006 nested pairs, skipped 66510106 low quality
Processed 340170000 lines, found 326023 nested pairs, skipped 66512212 low quality
Processed 340180000 lines, found 326032 nested pairs, skipped 66514274 low quality
Processed 340190000 lines, found 326042 nested pairs, skipped 66516296 low quality
Processed 340200000 lines, found 326055 nested pairs, skipped 66518286 low quality
Processed 340210000 lines, found 326059 nested pairs, skipped 66520590 low quality
Processed 340220000 lines, found 326059 nested pairs, skipped 66522805 low quality
Processed 340230000 lines, found 326064 nested pairs, skipped 66524867 low quality
Processed 340240000 lines, found 326073 nested pairs, skipped 66526658 low quality
Processed 340250000 lines, found 326080 nested pairs, skipped 66528339 low quality
Processed 340260000 lines, found 326090 nested pairs, skipped 66530352 low quality
Processed 340270000 lines, found 326101 nested pairs, skipped 66532134 low quality
Processed 340280000 lines, found 326108 nested pairs, skipped 66534071 low quality
Processed 340290000 lines, found 326111 nested pairs, skipped 66535546 low quality
Processed 340300000 lines, found 326120 nested pairs, skipped 66537552 low quality
Processed 340310000 lines, found 326128 nested pairs, skipped 66539596 low quality
Processed 340320000 lines, found 326132 nested pairs, skipped 66541448 low quality
Processed 340330000 lines, found 326132 nested pairs, skipped 66543093 low quality
Processed 340340000 lines, found 326133 nested pairs, skipped 66545240 low quality
Processed 340350000 lines, found 326135 nested pairs, skipped 66547694 low quality
Processed 340360000 lines, found 326136 nested pairs, skipped 66551236 low quality
Processed 340370000 lines, found 326137 nested pairs, skipped 66552640 low quality
Processed 340380000 lines, found 326145 nested pairs, skipped 66554651 low quality
Processed 340390000 lines, found 326158 nested pairs, skipped 66556661 low quality
Processed 340400000 lines, found 326168 nested pairs, skipped 66558599 low quality
Processed 340410000 lines, found 326175 nested pairs, skipped 66560574 low quality
Processed 340420000 lines, found 326180 nested pairs, skipped 66562287 low quality
Processed 340430000 lines, found 326191 nested pairs, skipped 66564434 low quality
Processed 340440000 lines, found 326194 nested pairs, skipped 66566291 low quality
Processed 340450000 lines, found 326215 nested pairs, skipped 66568362 low quality
Processed 340460000 lines, found 326224 nested pairs, skipped 66570097 low quality
Processed 340470000 lines, found 326235 nested pairs, skipped 66572159 low quality
Processed 340480000 lines, found 326262 nested pairs, skipped 66574400 low quality
Processed 340490000 lines, found 326269 nested pairs, skipped 66576225 low quality
Processed 340500000 lines, found 326273 nested pairs, skipped 66578162 low quality
Processed 340510000 lines, found 326273 nested pairs, skipped 66580266 low quality
Processed 340520000 lines, found 326277 nested pairs, skipped 66581933 low quality
Processed 340530000 lines, found 326280 nested pairs, skipped 66582290 low quality
Processed 340540000 lines, found 326283 nested pairs, skipped 66583459 low quality
Processed 340550000 lines, found 326284 nested pairs, skipped 66585492 low quality
Processed 340560000 lines, found 326286 nested pairs, skipped 66587640 low quality
Processed 340570000 lines, found 326288 nested pairs, skipped 66589758 low quality
Processed 340580000 lines, found 326290 nested pairs, skipped 66592197 low quality
Processed 340590000 lines, found 326295 nested pairs, skipped 66594305 low quality
Processed 340600000 lines, found 326295 nested pairs, skipped 66596141 low quality
Processed 340610000 lines, found 326298 nested pairs, skipped 66598032 low quality
Processed 340620000 lines, found 326304 nested pairs, skipped 66600000 low quality
Processed 340630000 lines, found 326304 nested pairs, skipped 66602124 low quality
Processed 340640000 lines, found 326307 nested pairs, skipped 66603454 low quality
Processed 340650000 lines, found 326312 nested pairs, skipped 66605593 low quality
Processed 340660000 lines, found 326316 nested pairs, skipped 66607440 low quality
Processed 340670000 lines, found 326323 nested pairs, skipped 66609495 low quality
Processed 340680000 lines, found 326328 nested pairs, skipped 66611249 low quality
Processed 340690000 lines, found 326333 nested pairs, skipped 66612852 low quality
Processed 340700000 lines, found 326340 nested pairs, skipped 66614655 low quality
Processed 340710000 lines, found 326348 nested pairs, skipped 66616679 low quality
Processed 340720000 lines, found 326359 nested pairs, skipped 66618730 low quality
Processed 340730000 lines, found 326369 nested pairs, skipped 66620794 low quality
Processed 340740000 lines, found 326374 nested pairs, skipped 66622854 low quality
Processed 340750000 lines, found 326380 nested pairs, skipped 66624741 low quality
Processed 340760000 lines, found 326389 nested pairs, skipped 66626735 low quality
Processed 340770000 lines, found 326393 nested pairs, skipped 66628697 low quality
Processed 340780000 lines, found 326399 nested pairs, skipped 66630640 low quality
Processed 340790000 lines, found 326436 nested pairs, skipped 66632993 low quality
Processed 340800000 lines, found 326446 nested pairs, skipped 66634960 low quality
Processed 340810000 lines, found 326455 nested pairs, skipped 66636840 low quality
Processed 340820000 lines, found 326464 nested pairs, skipped 66638765 low quality
Processed 340830000 lines, found 326470 nested pairs, skipped 66640460 low quality
Processed 340840000 lines, found 326483 nested pairs, skipped 66642541 low quality
Processed 340850000 lines, found 326492 nested pairs, skipped 66644602 low quality
Processed 340860000 lines, found 326502 nested pairs, skipped 66646568 low quality
Processed 340870000 lines, found 326506 nested pairs, skipped 66648345 low quality
Processed 340880000 lines, found 326509 nested pairs, skipped 66650227 low quality
Processed 340890000 lines, found 326514 nested pairs, skipped 66651767 low quality
Processed 340900000 lines, found 326516 nested pairs, skipped 66653187 low quality
Processed 340910000 lines, found 326517 nested pairs, skipped 66654506 low quality
Processed 340920000 lines, found 326527 nested pairs, skipped 66656349 low quality
Processed 340930000 lines, found 326536 nested pairs, skipped 66658345 low quality
Processed 340940000 lines, found 326536 nested pairs, skipped 66660583 low quality
Processed 340950000 lines, found 326537 nested pairs, skipped 66662742 low quality
Processed 340960000 lines, found 326537 nested pairs, skipped 66664908 low quality
Processed 340970000 lines, found 326537 nested pairs, skipped 66667188 low quality
Processed 340980000 lines, found 326537 nested pairs, skipped 66669473 low quality
Processed 340990000 lines, found 326539 nested pairs, skipped 66671762 low quality
Processed 341000000 lines, found 326540 nested pairs, skipped 66674179 low quality
Processed 341010000 lines, found 326542 nested pairs, skipped 66676337 low quality
Processed 341020000 lines, found 326543 nested pairs, skipped 66678266 low quality
Processed 341030000 lines, found 326545 nested pairs, skipped 66680301 low quality
Processed 341040000 lines, found 326547 nested pairs, skipped 66682245 low quality
Processed 341050000 lines, found 326548 nested pairs, skipped 66684129 low quality
Processed 341060000 lines, found 326550 nested pairs, skipped 66686183 low quality
Processed 341070000 lines, found 326552 nested pairs, skipped 66688662 low quality
Processed 341080000 lines, found 326552 nested pairs, skipped 66689360 low quality
Processed 341090000 lines, found 326554 nested pairs, skipped 66690484 low quality
Processed 341100000 lines, found 326563 nested pairs, skipped 66693071 low quality
Processed 341110000 lines, found 326593 nested pairs, skipped 66694964 low quality
Processed 341120000 lines, found 326601 nested pairs, skipped 66697038 low quality
Processed 341130000 lines, found 326616 nested pairs, skipped 66699012 low quality
Processed 341140000 lines, found 326633 nested pairs, skipped 66701062 low quality
Processed 341150000 lines, found 326638 nested pairs, skipped 66702552 low quality
Processed 341160000 lines, found 326674 nested pairs, skipped 66704772 low quality
Processed 341170000 lines, found 326681 nested pairs, skipped 66706508 low quality
Processed 341180000 lines, found 326683 nested pairs, skipped 66708524 low quality
Processed 341190000 lines, found 326687 nested pairs, skipped 66710551 low quality
Processed 341200000 lines, found 326690 nested pairs, skipped 66712547 low quality
Processed 341210000 lines, found 326707 nested pairs, skipped 66714517 low quality
Processed 341220000 lines, found 326746 nested pairs, skipped 66716743 low quality
Processed 341230000 lines, found 326759 nested pairs, skipped 66718700 low quality
Processed 341240000 lines, found 326768 nested pairs, skipped 66720683 low quality
Processed 341250000 lines, found 326778 nested pairs, skipped 66722708 low quality
Processed 341260000 lines, found 326785 nested pairs, skipped 66724475 low quality
Processed 341270000 lines, found 326797 nested pairs, skipped 66726569 low quality
Processed 341280000 lines, found 326812 nested pairs, skipped 66728746 low quality
Processed 341290000 lines, found 326829 nested pairs, skipped 66730817 low quality
Processed 341300000 lines, found 326835 nested pairs, skipped 66732737 low quality
Processed 341310000 lines, found 326845 nested pairs, skipped 66734588 low quality
Processed 341320000 lines, found 326850 nested pairs, skipped 66736468 low quality
Processed 341330000 lines, found 326873 nested pairs, skipped 66738560 low quality
Processed 341340000 lines, found 326890 nested pairs, skipped 66740566 low quality
Processed 341350000 lines, found 326900 nested pairs, skipped 66742444 low quality
Processed 341360000 lines, found 326907 nested pairs, skipped 66743945 low quality
Processed 341370000 lines, found 326914 nested pairs, skipped 66745560 low quality
Processed 341380000 lines, found 326919 nested pairs, skipped 66747524 low quality
Processed 341390000 lines, found 326920 nested pairs, skipped 66749949 low quality
Processed 341400000 lines, found 326925 nested pairs, skipped 66752252 low quality
Processed 341410000 lines, found 326925 nested pairs, skipped 66754776 low quality
Processed 341420000 lines, found 326925 nested pairs, skipped 66757099 low quality
Processed 341430000 lines, found 326926 nested pairs, skipped 66758045 low quality
Processed 341440000 lines, found 326928 nested pairs, skipped 66760345 low quality
Processed 341450000 lines, found 326930 nested pairs, skipped 66762715 low quality
Processed 341460000 lines, found 326932 nested pairs, skipped 66764914 low quality
Processed 341470000 lines, found 326936 nested pairs, skipped 66766659 low quality
Processed 341480000 lines, found 326942 nested pairs, skipped 66768381 low quality
Processed 341490000 lines, found 326942 nested pairs, skipped 66769860 low quality
Processed 341500000 lines, found 326945 nested pairs, skipped 66771433 low quality
Processed 341510000 lines, found 326965 nested pairs, skipped 66773744 low quality
Processed 341520000 lines, found 327002 nested pairs, skipped 66775935 low quality
Processed 341530000 lines, found 327024 nested pairs, skipped 66778140 low quality
Processed 341540000 lines, found 327030 nested pairs, skipped 66779581 low quality
Processed 341550000 lines, found 327041 nested pairs, skipped 66781499 low quality
Processed 341560000 lines, found 327048 nested pairs, skipped 66783492 low quality
Processed 341570000 lines, found 327054 nested pairs, skipped 66785363 low quality
Processed 341580000 lines, found 327058 nested pairs, skipped 66787156 low quality
Processed 341590000 lines, found 327063 nested pairs, skipped 66788953 low quality
Processed 341600000 lines, found 327068 nested pairs, skipped 66790945 low quality
Processed 341610000 lines, found 327074 nested pairs, skipped 66792801 low quality
Processed 341620000 lines, found 327078 nested pairs, skipped 66794470 low quality
Processed 341630000 lines, found 327081 nested pairs, skipped 66796259 low quality
Processed 341640000 lines, found 327093 nested pairs, skipped 66798283 low quality
Processed 341650000 lines, found 327095 nested pairs, skipped 66800317 low quality
Processed 341660000 lines, found 327107 nested pairs, skipped 66802143 low quality
Processed 341670000 lines, found 327112 nested pairs, skipped 66803906 low quality
Processed 341680000 lines, found 327116 nested pairs, skipped 66805455 low quality
Processed 341690000 lines, found 327118 nested pairs, skipped 66807293 low quality
Processed 341700000 lines, found 327122 nested pairs, skipped 66808976 low quality
Processed 341710000 lines, found 327127 nested pairs, skipped 66810603 low quality
Processed 341720000 lines, found 327130 nested pairs, skipped 66812321 low quality
Processed 341730000 lines, found 327133 nested pairs, skipped 66813935 low quality
Processed 341740000 lines, found 327136 nested pairs, skipped 66815592 low quality
Processed 341750000 lines, found 327140 nested pairs, skipped 66817171 low quality
Processed 341760000 lines, found 327150 nested pairs, skipped 66818940 low quality
Processed 341770000 lines, found 327169 nested pairs, skipped 66821044 low quality
Processed 341780000 lines, found 327212 nested pairs, skipped 66823399 low quality
Processed 341790000 lines, found 327243 nested pairs, skipped 66825676 low quality
Processed 341800000 lines, found 327249 nested pairs, skipped 66827781 low quality
Processed 341810000 lines, found 327251 nested pairs, skipped 66829889 low quality
Processed 341820000 lines, found 327269 nested pairs, skipped 66831944 low quality
Processed 341830000 lines, found 327300 nested pairs, skipped 66834135 low quality
Processed 341840000 lines, found 327314 nested pairs, skipped 66836213 low quality
Processed 341850000 lines, found 327325 nested pairs, skipped 66838396 low quality
Processed 341860000 lines, found 327330 nested pairs, skipped 66840399 low quality
Processed 341870000 lines, found 327352 nested pairs, skipped 66842520 low quality
Processed 341880000 lines, found 327358 nested pairs, skipped 66844438 low quality
Processed 341890000 lines, found 327364 nested pairs, skipped 66846191 low quality
Processed 341900000 lines, found 327375 nested pairs, skipped 66848066 low quality
Processed 341910000 lines, found 327408 nested pairs, skipped 66850097 low quality
Processed 341920000 lines, found 327452 nested pairs, skipped 66852326 low quality
Processed 341930000 lines, found 327472 nested pairs, skipped 66854329 low quality
Processed 341940000 lines, found 327489 nested pairs, skipped 66856298 low quality
Processed 341950000 lines, found 327502 nested pairs, skipped 66858340 low quality
Processed 341960000 lines, found 327514 nested pairs, skipped 66860295 low quality
Processed 341970000 lines, found 327514 nested pairs, skipped 66862435 low quality
Processed 341980000 lines, found 327514 nested pairs, skipped 66863740 low quality
Processed 341990000 lines, found 327520 nested pairs, skipped 66865765 low quality
Processed 342000000 lines, found 327522 nested pairs, skipped 66867538 low quality
Processed 342010000 lines, found 327525 nested pairs, skipped 66869450 low quality
Processed 342020000 lines, found 327529 nested pairs, skipped 66871735 low quality
Processed 342030000 lines, found 327530 nested pairs, skipped 66873617 low quality
Processed 342040000 lines, found 327533 nested pairs, skipped 66875508 low quality
Processed 342050000 lines, found 327548 nested pairs, skipped 66877545 low quality
Processed 342060000 lines, found 327563 nested pairs, skipped 66879348 low quality
Processed 342070000 lines, found 327568 nested pairs, skipped 66881325 low quality
Processed 342080000 lines, found 327577 nested pairs, skipped 66883377 low quality
Processed 342090000 lines, found 327581 nested pairs, skipped 66885292 low quality
Processed 342100000 lines, found 327585 nested pairs, skipped 66887390 low quality
Processed 342110000 lines, found 327594 nested pairs, skipped 66889234 low quality
Processed 342120000 lines, found 327609 nested pairs, skipped 66891128 low quality
Processed 342130000 lines, found 327615 nested pairs, skipped 66892931 low quality
Processed 342140000 lines, found 327618 nested pairs, skipped 66894558 low quality
Processed 342150000 lines, found 327627 nested pairs, skipped 66896518 low quality
Processed 342160000 lines, found 327630 nested pairs, skipped 66898659 low quality
Processed 342170000 lines, found 327638 nested pairs, skipped 66900737 low quality
Processed 342180000 lines, found 327644 nested pairs, skipped 66902802 low quality
Processed 342190000 lines, found 327648 nested pairs, skipped 66904924 low quality
Processed 342200000 lines, found 327654 nested pairs, skipped 66906841 low quality
Processed 342210000 lines, found 327658 nested pairs, skipped 66908820 low quality
Processed 342220000 lines, found 327664 nested pairs, skipped 66910732 low quality
Processed 342230000 lines, found 327667 nested pairs, skipped 66912794 low quality
Processed 342240000 lines, found 327676 nested pairs, skipped 66914802 low quality
Processed 342250000 lines, found 327692 nested pairs, skipped 66916856 low quality
Processed 342260000 lines, found 327698 nested pairs, skipped 66918829 low quality
Processed 342270000 lines, found 327703 nested pairs, skipped 66920871 low quality
Processed 342280000 lines, found 327720 nested pairs, skipped 66922856 low quality
Processed 342290000 lines, found 327733 nested pairs, skipped 66925030 low quality
Processed 342300000 lines, found 327744 nested pairs, skipped 66926963 low quality
Processed 342310000 lines, found 327748 nested pairs, skipped 66928763 low quality
Processed 342320000 lines, found 327755 nested pairs, skipped 66930583 low quality
Processed 342330000 lines, found 327761 nested pairs, skipped 66932353 low quality
Processed 342340000 lines, found 327770 nested pairs, skipped 66934218 low quality
Processed 342350000 lines, found 327775 nested pairs, skipped 66936032 low quality
Processed 342360000 lines, found 327780 nested pairs, skipped 66937802 low quality
Processed 342370000 lines, found 327787 nested pairs, skipped 66939698 low quality
Processed 342380000 lines, found 327795 nested pairs, skipped 66941560 low quality
Processed 342390000 lines, found 327800 nested pairs, skipped 66943422 low quality
Processed 342400000 lines, found 327811 nested pairs, skipped 66945248 low quality
Processed 342410000 lines, found 327829 nested pairs, skipped 66947124 low quality
Processed 342420000 lines, found 327835 nested pairs, skipped 66948860 low quality
Processed 342430000 lines, found 327845 nested pairs, skipped 66950634 low quality
Processed 342440000 lines, found 327855 nested pairs, skipped 66952375 low quality
Processed 342450000 lines, found 327869 nested pairs, skipped 66954167 low quality
Processed 342460000 lines, found 327892 nested pairs, skipped 66956270 low quality
Processed 342470000 lines, found 327906 nested pairs, skipped 66958126 low quality
Processed 342480000 lines, found 327914 nested pairs, skipped 66959738 low quality
Processed 342490000 lines, found 327928 nested pairs, skipped 66961542 low quality
Processed 342500000 lines, found 327941 nested pairs, skipped 66963491 low quality
Processed 342510000 lines, found 327946 nested pairs, skipped 66965257 low quality
Processed 342520000 lines, found 327957 nested pairs, skipped 66967017 low quality
Processed 342530000 lines, found 327984 nested pairs, skipped 66968980 low quality
Processed 342540000 lines, found 328009 nested pairs, skipped 66971014 low quality
Processed 342550000 lines, found 328014 nested pairs, skipped 66972672 low quality
Processed 342560000 lines, found 328029 nested pairs, skipped 66974425 low quality
Processed 342570000 lines, found 328036 nested pairs, skipped 66976273 low quality
Processed 342580000 lines, found 328048 nested pairs, skipped 66978080 low quality
Processed 342590000 lines, found 328055 nested pairs, skipped 66979784 low quality
Processed 342600000 lines, found 328061 nested pairs, skipped 66981631 low quality
Processed 342610000 lines, found 328071 nested pairs, skipped 66983427 low quality
Processed 342620000 lines, found 328078 nested pairs, skipped 66985282 low quality
Processed 342630000 lines, found 328085 nested pairs, skipped 66987126 low quality
Processed 342640000 lines, found 328093 nested pairs, skipped 66988921 low quality
Processed 342650000 lines, found 328111 nested pairs, skipped 66990811 low quality
Processed 342660000 lines, found 328129 nested pairs, skipped 66992883 low quality
Processed 342670000 lines, found 328147 nested pairs, skipped 66994983 low quality
Processed 342680000 lines, found 328149 nested pairs, skipped 66996621 low quality
Processed 342690000 lines, found 328154 nested pairs, skipped 66998538 low quality
Processed 342700000 lines, found 328180 nested pairs, skipped 67000580 low quality
Processed 342710000 lines, found 328195 nested pairs, skipped 67002525 low quality
Processed 342720000 lines, found 328200 nested pairs, skipped 67004447 low quality
Processed 342730000 lines, found 328208 nested pairs, skipped 67006459 low quality
Processed 342740000 lines, found 328219 nested pairs, skipped 67008546 low quality
Processed 342750000 lines, found 328236 nested pairs, skipped 67010663 low quality
Processed 342760000 lines, found 328256 nested pairs, skipped 67012827 low quality
Processed 342770000 lines, found 328287 nested pairs, skipped 67015021 low quality
Processed 342780000 lines, found 328300 nested pairs, skipped 67017057 low quality
Processed 342790000 lines, found 328317 nested pairs, skipped 67019082 low quality
Processed 342800000 lines, found 328331 nested pairs, skipped 67021193 low quality
Processed 342810000 lines, found 328346 nested pairs, skipped 67023309 low quality
Processed 342820000 lines, found 328379 nested pairs, skipped 67025583 low quality
Processed 342830000 lines, found 328407 nested pairs, skipped 67027925 low quality
Processed 342840000 lines, found 328438 nested pairs, skipped 67030170 low quality
Processed 342850000 lines, found 328461 nested pairs, skipped 67032389 low quality
Processed 342860000 lines, found 328489 nested pairs, skipped 67034691 low quality
Processed 342870000 lines, found 328529 nested pairs, skipped 67037002 low quality
Processed 342880000 lines, found 328557 nested pairs, skipped 67039200 low quality
Processed 342890000 lines, found 328584 nested pairs, skipped 67041463 low quality
Processed 342900000 lines, found 328619 nested pairs, skipped 67043774 low quality
Processed 342910000 lines, found 328654 nested pairs, skipped 67046022 low quality
Processed 342920000 lines, found 328668 nested pairs, skipped 67048323 low quality
Processed 342930000 lines, found 328705 nested pairs, skipped 67050583 low quality
Processed 342940000 lines, found 328730 nested pairs, skipped 67052755 low quality
Processed 342950000 lines, found 328755 nested pairs, skipped 67055066 low quality
Processed 342960000 lines, found 328776 nested pairs, skipped 67057096 low quality
Processed 342970000 lines, found 328794 nested pairs, skipped 67059131 low quality
Processed 342980000 lines, found 328814 nested pairs, skipped 67061338 low quality
Processed 342990000 lines, found 328837 nested pairs, skipped 67063557 low quality
Processed 343000000 lines, found 328854 nested pairs, skipped 67065750 low quality
Processed 343010000 lines, found 328878 nested pairs, skipped 67067963 low quality
Processed 343020000 lines, found 328908 nested pairs, skipped 67070326 low quality
Processed 343030000 lines, found 328946 nested pairs, skipped 67072608 low quality
Processed 343040000 lines, found 328966 nested pairs, skipped 67074746 low quality
Processed 343050000 lines, found 328988 nested pairs, skipped 67076869 low quality
Processed 343060000 lines, found 329017 nested pairs, skipped 67079113 low quality
Processed 343070000 lines, found 329048 nested pairs, skipped 67081375 low quality
Processed 343080000 lines, found 329092 nested pairs, skipped 67083634 low quality
Processed 343090000 lines, found 329126 nested pairs, skipped 67085977 low quality
Processed 343100000 lines, found 329139 nested pairs, skipped 67088192 low quality
Processed 343110000 lines, found 329179 nested pairs, skipped 67090433 low quality
Processed 343120000 lines, found 329196 nested pairs, skipped 67092404 low quality
Processed 343130000 lines, found 329200 nested pairs, skipped 67094402 low quality
Processed 343140000 lines, found 329203 nested pairs, skipped 67096322 low quality
Processed 343150000 lines, found 329203 nested pairs, skipped 67098141 low quality
Processed 343160000 lines, found 329205 nested pairs, skipped 67100025 low quality
Processed 343170000 lines, found 329205 nested pairs, skipped 67101893 low quality
Processed 343180000 lines, found 329206 nested pairs, skipped 67103679 low quality
Processed 343190000 lines, found 329206 nested pairs, skipped 67105403 low quality
Processed 343200000 lines, found 329206 nested pairs, skipped 67107178 low quality
Processed 343210000 lines, found 329207 nested pairs, skipped 67109180 low quality
Processed 343220000 lines, found 329215 nested pairs, skipped 67110995 low quality
Processed 343230000 lines, found 329219 nested pairs, skipped 67112605 low quality
Processed 343240000 lines, found 329220 nested pairs, skipped 67114449 low quality
Processed 343250000 lines, found 329240 nested pairs, skipped 67116524 low quality
Processed 343260000 lines, found 329247 nested pairs, skipped 67118600 low quality
Processed 343270000 lines, found 329263 nested pairs, skipped 67120775 low quality
Processed 343280000 lines, found 329285 nested pairs, skipped 67122926 low quality
Processed 343290000 lines, found 329291 nested pairs, skipped 67124847 low quality
Processed 343300000 lines, found 329293 nested pairs, skipped 67126806 low quality
Processed 343310000 lines, found 329305 nested pairs, skipped 67128862 low quality
Processed 343320000 lines, found 329327 nested pairs, skipped 67131112 low quality
Processed 343330000 lines, found 329347 nested pairs, skipped 67133113 low quality
Processed 343340000 lines, found 329353 nested pairs, skipped 67135013 low quality
Processed 343350000 lines, found 329362 nested pairs, skipped 67136897 low quality
Processed 343360000 lines, found 329368 nested pairs, skipped 67138794 low quality
Processed 343370000 lines, found 329382 nested pairs, skipped 67140732 low quality
Processed 343380000 lines, found 329391 nested pairs, skipped 67142660 low quality
Processed 343390000 lines, found 329397 nested pairs, skipped 67144511 low quality
Processed 343400000 lines, found 329409 nested pairs, skipped 67146484 low quality
